epoch,train_loss,val_loss,lr,elapsed_seconds,stopped_early
64,0.012128662652848812,0.012523140247550702,0.0007681454840920088,655.982,False
65,0.011691718090200023,0.010951299310451554,0.0007614880330756164,666.007,False
66,0.010755303179782428,0.011509968959275753,0.0007547661871673104,676.088,False
67,0.011004328895150945,0.011902620925778342,0.0007479816048819876,686.117,False
68,0.011084379586443472,0.01110433781098935,0.0007411359602138067,696.278,False
69,0.01083696045483766,0.010951064346778778,0.0007342309422231564,706.216,False
70,0.010939303764633918,0.01038639776168331,0.0007272682546199036,716.168,False
71,0.010180268195991436,0.009893964615560347,0.0007202496153430295,726.094,False
72,0.010137748716168859,0.010990526166654403,0.0007131767561367538,735.987,False
73,0.010393339188329959,0.01290522116206346,0.0007060514221232519,745.835,False
74,0.01111511689391029,0.011706278899744633,0.0006988753713720729,755.754,False
75,0.010928603203109141,0.012645920257895224,0.0006916503744663625,765.57,False
76,0.010980543010773954,0.010568557427294793,0.0006843782140659968,775.398,False
77,0.010660596118632997,0.01061542284104132,0.000677060684467739,785.322,False
78,0.010226821348991957,0.010276956603892388,0.0006696995911625233,795.187,False
79,0.010556487722343274,0.011267099018779493,0.0006622967503899758,805.146,False
80,0.010384472285847315,0.010910082698589372,0.0006548539886902864,815.08,False
81,0.01058194057995014,0.010000997283045323,0.000647373142453536,824.93,False
82,0.009879529078522424,0.00978451017891207,0.0006398560574665952,834.84,False
83,0.009965323989562104,0.010259408143258864,0.0006323045884577039,844.688,False
84,0.00972436811105254,0.009429574944078922,0.000624720598638845,854.495,False
85,0.00960384462070599,0.01029056623097389,0.000617105959246025,864.556,False
86,0.009954761462600043,0.009851630957376572,0.0006094625490775733,874.369,False
87,0.009800566642890486,0.009801672651402412,0.0006017922540305783,884.338,False
88,0.009701107168214375,0.009487710262258206,0.0005940969666355699,894.133,False
89,0.009700883378724703,0.01330066760701518,0.0005863785855895654,904.066,False
90,0.01071157290736276,0.010404414347102564,0.0005786390152875957,913.864,False
91,0.009949743988390049,0.009609513795904575,0.000570880165352823,923.685,False
92,0.00970004727080297,0.009007492132725255,0.0005631039501653704,933.489,False
93,0.0094022759644503,0.009546612930153646,0.0005553122883899776,943.414,False
94,0.009492147692971015,0.010147808420081292,0.0005475071025025983,953.243,False
95,0.009851047298295444,0.008906583632192305,0.0005396903183160591,963.027,False
96,0.009202287469603372,0.009751095827068052,0.0005318638645048925,973.466,False
97,0.009557277372295267,0.00967694572623699,0.0005240296721294668,983.72,False
98,0.009570557948494896,0.009253263082956114,0.0005161896741595254,993.773,False
99,0.009620823771849777,0.00973418093616924,0.0005083458049972547,1003.742,False
100,0.009531896414884021,0.01108030797613244,0.0005005000000000003,1013.667,False
101,0.009571172684179933,0.009982888346477863,0.000492654195002746,1023.521,False
102,0.009640864190760623,0.00976476944502323,0.0004848103258404752,1033.4,False
103,0.009278811639949177,0.008785054928833438,0.0004769703278705338,1043.323,False
104,0.008996866329499845,0.00879771280432901,0.00046913613549510823,1053.314,False
105,0.008930503359336532,0.008655775789051287,0.0004613096816839418,1063.195,False
106,0.009145919537025222,0.009502516819104072,0.00045349289749740235,1073.308,False
107,0.00889557029717089,0.009331101822035929,0.0004456877116100232,1083.292,False
108,0.009144420128608688,0.008651876551730017,0.00043789604983463036,1093.235,False
109,0.009086346787431936,0.009000993814439542,0.0004301198346471779,1103.292,False
110,0.008781382468727868,0.008982198793561227,0.00042236098471240503,1113.334,False
111,0.009087109174370096,0.010112676889665665,0.0004146214144104352,1123.256,False
112,0.009507187066620655,0.009167943029634414,0.0004069030333644309,1133.277,False
113,0.00887128511925092,0.008359436516559893,0.0003992077459694224,1143.189,False
114,0.008603386413515284,0.008316828779155207,0.0003915374509224275,1153.112,False
115,0.008750402588355407,0.008447995920094752,0.0003838940407539756,1163.25,False
116,0.008847398515999987,0.009420421905815601,0.0003762794013611554,1173.179,False
117,0.00875753779592139,0.008936134918082145,0.0003686954115422966,1183.099,False
118,0.008571157388891398,0.008438630780625728,0.00036114394253340535,1192.994,False
119,0.008551508617283923,0.01008767811881919,0.00035362685754646456,1202.913,False
120,0.009318513335304314,0.008728378422317965,0.00034614601130971426,1212.817,False
121,0.008857417433114533,0.008681134981734137,0.0003387032496100247,1222.83,False
122,0.008576140268130248,0.008484029090933261,0.0003313004088374773,1232.766,False
123,0.008638573799993885,0.00864028780450744,0.0003239393155322615,1242.674,False
124,0.008781382855906916,0.009037695584758636,0.0003166217859340038,1252.601,False
125,0.008610817970017368,0.009063569348185294,0.0003093496255336381,1262.57,False
126,0.008524694929966766,0.008384671392700365,0.00030212462862792735,1272.501,False
127,0.008445138666318373,0.008909920771275797,0.0002949485778767485,1282.68,False
128,0.008369581125090631,0.008362501589280943,0.0002878232438632466,1292.964,False
129,0.008466258352057318,0.008077664210671378,0.00028075038465697074,1302.948,False
130,0.008460519856281495,0.008189903512116401,0.00027373174538009677,1312.996,False
131,0.008286375050129515,0.00811391296766458,0.00026676905777684405,1323.046,False
132,0.008591512552975269,0.008145379233023813,0.0002598640397861935,1333.48,False
133,0.008347051500688108,0.008022592072525331,0.0002530183951180127,1343.91,False
134,0.008379968186693915,0.008211848115728747,0.0002462338128326898,1354.388,False
135,0.008265657601564119,0.007967013565282668,0.00023951196692438383,1365.055,False
136,0.00816565039410685,0.007941458945072467,0.0002328545159079913,1375.408,False
137,0.008142924281569678,0.007968233507727423,0.00022626310240993336,1385.714,False
138,0.008131300941570087,0.008011674328196433,0.00021973935276286093,1395.889,False
139,0.008087875813329488,0.008563641969475054,0.00021328487660438256,1406.099,False
140,0.008351636056401086,0.008222284967139844,0.00020690126647990995,1416.306,False
141,0.00817945386084278,0.008094494321173238,0.0002005900974497212,1426.469,False
142,0.008161034131569139,0.00814079099725331,0.00019435292670033839,1436.679,False
143,0.008136865913114522,0.008005789360932766,0.00018819129316031543,1446.824,False
144,0.008190661354848508,0.007925120738124656,0.00018210671712052962,1457.308,False
145,0.008151692955681447,0.007982978507155371,0.00017610069985907347,1467.689,False
146,0.007999495100857837,0.007805663942089004,0.0001701747232708361,1477.896,False
147,0.008136666662405046,0.007874580085157387,0.00016433024950186832,1488.115,False
148,0.008106379267456157,0.007937820102538793,0.00015856872058862012,1498.466,False
149,0.007970928936527016,0.007778097424776324,0.00015289155810213915,1508.838,False
150,0.007898309854058068,0.00797775574028492,0.00014730016279731968,1519.179,False
151,0.007982612765404615,0.00792286298688381,0.00014179591426728737,1529.56,False
152,0.007908681098874031,0.007679785586773387,0.00013638017060300516,1540.102,False
153,0.007844287028347843,0.007683361504947947,0.00013105426805818456,1550.351,False
154,0.007887692075599445,0.007685062505545155,0.00012581952071958558,1560.927,False
155,0.008018462929163086,0.007734537650380404,0.00012067722018278464,1571.184,False
156,0.007907365548183744,0.007709688612169797,0.00011562863523349341,1581.361,False
157,0.007920718542561772,0.00791834189646667,0.00011067501153450446,1591.598,False
158,0.008019847115187833,0.007827443926925621,0.00010581757131834273,1601.78,False
159,0.008136352168375187,0.0077002752542255385,0.00010105751308569839,1612.021,False
160,0.007897089706378037,0.0076749937819136724,9.639601130971388e-05,1622.155,False
161,0.007829124092260439,0.007663189899176359,9.183421614620094e-05,1632.256,False
162,0.007804189819131005,0.007674140690435325,8.737325314985655e-05,1642.363,False
163,0.00785236856952477,0.0076874290412712485,8.301422299654918e-05,1652.463,False
164,0.007945275635280635,0.007629613722524335,7.875820121174364e-05,1662.608,False
165,0.00778001391988122,0.0076258807713466305,7.460623790513114e-05,1673.12,False
166,0.007812538969047954,0.007623400809543748,7.055935751153016e-05,1683.434,False
167,0.007768315524699983,0.007627733201990204,6.66185585381235e-05,1693.751,False
168,0.007782804947137163,0.007630243371691435,6.278481331809019e-05,1704.183,False
169,0.007801622246507179,0.007590002936100767,5.905906777069766e-05,1714.564,False
170,0.007778221961068973,0.007644066346749183,5.544224116791034e-05,1724.959,False
171,0.007753403140545896,0.007601726815224656,5.1935225907572586e-05,1735.39,False
172,0.007772895068013936,0.007571421428433349,4.8538887293223374e-05,1745.717,False
173,0.007739936833510573,0.007567269847758355,4.525406332059523e-05,1756.149,False
174,0.007744871006671632,0.007565390558973435,4.208156447085157e-05,1766.422,False
175,0.007728543195329355,0.0075383113336659245,3.902217351061242e-05,1776.687,False
176,0.007725745627886794,0.007551492447213781,3.607664529881848e-05,1787.027,False
177,0.007708384885630581,0.00756160048167071,3.324570660048127e-05,1797.408,False
178,0.007705470358722665,0.007565623990470363,3.053005590736441e-05,1807.68,False
179,0.007732879584969095,0.007537441703701212,2.793036326564115e-05,1818.029,False
180,0.007695584526557601,0.007536297348598319,2.5447270110570835e-05,1828.411,False
181,0.0076478598744012,0.007528778841538775,2.3081389108234126e-05,1838.734,False
182,0.0076578420095061986,0.007530230818496597,2.0833304004367014e-05,1849.111,False
183,0.007664289529529515,0.007521442828639861,1.8703569480329935e-05,1859.358,False
184,0.00765957919817962,0.007525432569485518,1.669271101624885e-05,1869.725,False
185,0.0076611541483676835,0.007516368652784055,1.4801224761360576e-05,1880.061,False
186,0.007688219125351209,0.0075328598670180765,1.3029577411595725e-05,1890.307,False
187,0.007689725916330399,0.007518238297873928,1.1378206094427965e-05,1900.553,False
188,0.007672153125527535,0.007523860421872908,9.847518261019994e-06,1910.767,False
189,0.007702596401900388,0.007525522907775256,8.43789158569046e-06,1921.145,False
190,0.007698819156359421,0.007538946660896463,7.149673872728745e-06,1931.423,False
191,0.0076719637426516316,0.007511122332465264,5.983182970579516e-06,1941.657,False
192,0.007662664502440544,0.007512848598942641,4.938706693418361e-06,1951.948,False
193,0.00766857373371218,0.007511287627200927,4.016502750137796e-06,1962.211,False
194,0.007690159478381778,0.007512529711088826,3.216798680761545e-06,1972.453,False
195,0.007628741506696417,0.007510258470691981,2.5397918003025844e-06,1982.626,False
196,0.007715028396734361,0.007527268521728054,1.985649150078358e-06,1992.945,False
197,0.007667847124210904,0.007513496318771955,1.554507456496034e-06,2003.115,False
198,0.007660963603954637,0.007516940499866201,1.246473097317066e-06,2013.274,False
199,0.007661405343855365,0.007510702921858718,1.0616220754105364e-06,2023.461,False
