epoch,train_loss,val_loss,lr,elapsed_seconds,stopped_early
0,1.9524774042408117,2.474069987573931,0.001,9.885,False
1,1.2454136020681832,1.4249953339176793,0.0009999383779245895,19.77,False
2,0.9792133422380083,0.9886003598090141,0.000999753526902683,29.697,False
3,0.7424811540025004,0.7009815342964665,0.0009994454925435043,39.534,False
4,0.5264429446686519,0.4561249796421297,0.000999014350849922,49.474,False
5,0.35660160425003995,0.31829386180446995,0.0009984602081996978,59.376,False
6,0.22684092016032573,0.23619984859420406,0.0009977832013192388,69.268,False
7,0.13658951875868808,0.12619353830814362,0.0009969834972498627,79.137,False
8,0.08108572218190419,0.09038901353074659,0.000996061293306582,89.022,False
9,0.05492817417959149,0.06129528606130231,0.0009950168170294207,98.877,False
10,0.046129605282893345,0.04644420262305967,0.0009938503261272716,108.761,False
11,0.04071831431114272,0.050549806125702396,0.0009925621084143099,118.598,False
12,0.04001532478278942,0.03943883483448336,0.0009911524817389804,128.418,False
13,0.03791751176788566,0.044357563699445414,0.0009896217939055723,138.435,False
14,0.03774835813916131,0.036531903330356844,0.0009879704225884047,148.253,False
15,0.03517622228586272,0.03673001559030625,0.0009861987752386398,158.207,False
16,0.03305695402655709,0.04094423834354647,0.0009843072889837514,168.042,False
17,0.03212107764033789,0.029931360795613256,0.0009822964305196704,177.827,False
18,0.02838617605104875,0.038598293618809794,0.0009801666959956333,187.676,False
19,0.03099211933237783,0.030182628141295527,0.0009779186108917661,197.498,False
20,0.026306129280435905,0.029230327675900152,0.0009755527298894296,207.663,False
21,0.022638478159402193,0.028771716860994216,0.0009730696367343592,217.508,False
22,0.0212139186731885,0.02175080812265796,0.0009704699440926359,227.379,False
23,0.02011822618209244,0.020742593633551753,0.0009677542933995191,237.225,False
24,0.018905018152815572,0.022809771099878896,0.0009649233547011819,247.07,False
25,0.019579629089390295,0.01736466526504486,0.000961977826489388,256.866,False
26,0.017943302315942357,0.01942049038987006,0.0009589184355291488,266.783,False
27,0.017671773147382094,0.02305445603785976,0.0009557459366794051,276.567,False
28,0.01795471365448464,0.01914381566307237,0.000952461112706777,286.365,False
29,0.01728555966126785,0.02000488262743719,0.0009490647740924278,296.165,False
30,0.01634574710820498,0.01748609632974671,0.00094555775883209,306.003,False
31,0.01538134603813458,0.01897322236289901,0.0009419409322293028,316.133,False
32,0.015062405685946512,0.015008537038680046,0.0009382151866819101,325.932,False
33,0.014659996322366628,0.016842344355198643,0.0009343814414618769,335.773,False
34,0.01624614266113619,0.016837306260581938,0.0009304406424884702,345.581,False
35,0.01618938371957688,0.022322892301505613,0.0009263937620948695,355.608,False
36,0.015622829767257979,0.015109564808587874,0.000922241798788257,365.432,False
37,0.014665619438786186,0.019102668149336692,0.0009179857770034514,375.354,False
38,0.015329046907384744,0.016416449400205767,0.000913626746850144,385.186,False
39,0.014315912636059724,0.013747265682585778,0.0009091657838537996,395.066,False
40,0.013456079303130005,0.012972602320294227,0.0009046039886902867,404.88,False
41,0.013138111293567031,0.017148803559041793,0.0008999424869143022,414.771,False
42,0.014539385266769468,0.015656376227496133,0.0008951824286816578,424.621,False
43,0.01395992028495569,0.016984661620470784,0.000890324988465496,434.482,False
44,0.013741119251994605,0.014195402002623004,0.0008853713647665071,444.391,False
45,0.013052237398001584,0.013872767167706643,0.0008803227798172159,454.233,False
46,0.013410569670913594,0.012732733641901323,0.000875180479280415,464.201,False
47,0.013256693499560436,0.012497430456982504,0.0008699457319418159,474.078,False
48,0.012651155179554827,0.011635461882237465,0.0008646198293969954,483.937,False
49,0.01240294799208641,0.01328654608298694,0.0008592040857327133,493.813,False
50,0.012700700190629853,0.012145360631327476,0.0008536998372026807,503.629,False
51,0.012409138482775582,0.01303025773696361,0.0008481084418978612,513.503,False
52,0.012522540798180559,0.012240091669223001,0.0008424312794113802,523.607,False
53,0.012451368677063604,0.015017159102905181,0.0008366697504981319,533.425,False
54,0.012657708467476153,0.01276346082769094,0.0008308252767291642,543.236,False
55,0.011873587495071834,0.01220384062898736,0.0008248993001409269,553.155,False
56,0.012009042262863577,0.012681389497893472,0.0008188932828794706,563.12,False
57,0.012560793114930725,0.011848703176984865,0.0008128087068396848,572.982,False
58,0.011941264634638021,0.01221860191153903,0.0008066470732996619,582.788,False
59,0.011685135188313682,0.012050746699735042,0.0008004099025502792,592.602,False
60,0.011556065358807531,0.012312528797455372,0.0007940987335200905,602.431,False
61,0.011761608282418063,0.011916695733464534,0.0007877151233956178,612.378,False
62,0.011779836190634229,0.01199181419947455,0.0007812606472371394,622.218,False
63,0.012102723351857636,0.01269909748507123,0.0007747368975900669,632.074,False
