generation,individual,neg_auroc,latency_ms,peak_ram_mb,energy_mj,valid,error,candidate,metrics
5,10,-0.8412698412698413,13.623061275482177,1857.0234,9999.0,True,,"{""arch_spec"": {""family"": ""unet"", ""input_size"": 256, ""depth"": 3, ""channels"": [192, 64, 32], ""kernel_size"": [7, 5, 7], ""block_type"": [""ds"", ""conv"", ""ds""], ""bottleneck_ratio"": [6.0, 2.0, 0.5], ""skip_connections"": [true, true, true], ""attention"": [""eca"", ""eca"", ""eca""]}, ""quant_spec"": {""weight_bits"": [4, 6, 4], ""act_bits"": [6, 4, 8], ""symmetric"": false, ""per_channel"": true, ""mixed_precision"": true, ""global_weight_bits"": 6, ""global_act_bits"": 8, ""layer_weight_bits"": [4, 6, 4], ""layer_act_bits"": [6, 4, 8]}}",{}
5,11,-0.8587301587301588,13.334908866882325,1862.7734,9999.0,True,,"{""arch_spec"": {""family"": ""patch_cnn"", ""input_size"": 224, ""depth"": 5, ""channels"": [192, 64, 16, 64, 24], ""kernel_size"": [3, 3, 7, 5, 3], ""block_type"": [""conv"", ""conv"", ""conv"", ""conv"", ""conv""], ""bottleneck_ratio"": [1.0, 6.0, 0.5, 0.5, 0.5], ""skip_connections"": [false, true, false, false, false], ""attention"": [""se"", ""none"", ""none"", ""none"", ""none""]}, ""quant_spec"": {""weight_bits"": [6, 4, 4, 4, 8], ""act_bits"": [8, 8, 4, 4, 4], ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": true, ""global_weight_bits"": 4, ""global_act_bits"": 6, ""layer_weight_bits"": [6, 4, 4, 4, 8], ""layer_act_bits"": [8, 8, 4, 4, 4]}}",{}
5,12,-0.8285714285714285,13.024035199483235,1869.3867,9999.0,True,,"{""arch_spec"": {""family"": ""patch_cnn"", ""input_size"": 192, ""depth"": 5, ""channels"": [16, 48, 24, 48, 256], ""kernel_size"": [5, 7, 5, 7, 5], ""block_type"": [""conv"", ""ir"", ""ir"", ""conv"", ""ir""], ""bottleneck_ratio"": [1.0, 4.0, 4.0, 2.0, 0.5], ""skip_connections"": [false, false, false, false, false], ""attention"": [""spatial"", ""spatial"", ""none"", ""none"", ""none""]}, ""quant_spec"": {""weight_bits"": 4, ""act_bits"": 8, ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": false, ""global_weight_bits"": 4, ""global_act_bits"": 8, ""layer_weight_bits"": [6, 8, 4, 4, 4], ""layer_act_bits"": [6, 4, 4, 4, 4]}}",{}
5,13,-0.7809523809523811,13.78562463124593,1848.1445,9999.0,True,,"{""arch_spec"": {""family"": ""patch_cnn"", ""input_size"": 128, ""depth"": 3, ""channels"": [24, 96, 256], ""kernel_size"": [7, 3, 3], ""block_type"": [""ds"", ""conv"", ""ir""], ""bottleneck_ratio"": [6.0, 6.0, 2.0], ""skip_connections"": [true, false, true], ""attention"": [""spatial"", ""none"", ""spatial""]}, ""quant_spec"": {""weight_bits"": [8, 8, 6], ""act_bits"": [8, 8, 4], ""symmetric"": true, ""per_channel"": false, ""mixed_precision"": true, ""global_weight_bits"": 8, ""global_act_bits"": 4, ""layer_weight_bits"": [8, 8, 6], ""layer_act_bits"": [8, 8, 4]}}",{}
5,14,-0.8619047619047618,13.088419246673585,1880.3281,9999.0,True,,"{""arch_spec"": {""family"": ""unet"", ""input_size"": 224, ""depth"": 2, ""channels"": [32, 96], ""kernel_size"": [5, 7], ""block_type"": [""ir"", ""ds""], ""bottleneck_ratio"": [6.0, 1.0], ""skip_connections"": [true, false], ""attention"": [""cbam"", ""none""]}, ""quant_spec"": {""weight_bits"": 6, ""act_bits"": 6, ""symmetric"": true, ""per_channel"": false, ""mixed_precision"": false, ""global_weight_bits"": 6, ""global_act_bits"": 6, ""layer_weight_bits"": [6, 8], ""layer_act_bits"": [8, 6]}}",{}
5,15,-0.8761904761904762,13.45625705718994,1883.125,9999.0,True,,"{""arch_spec"": {""family"": ""unet"", ""input_size"": 224, ""depth"": 2, ""channels"": [96, 96], ""kernel_size"": [5, 7], ""block_type"": [""ir"", ""ds""], ""bottleneck_ratio"": [6.0, 1.0], ""skip_connections"": [true, false], ""attention"": [""cbam"", ""none""]}, ""quant_spec"": {""weight_bits"": [6, 8], ""act_bits"": [6, 4], ""symmetric"": true, ""per_channel"": false, ""mixed_precision"": true, ""global_weight_bits"": 6, ""global_act_bits"": 6, ""layer_weight_bits"": [6, 8], ""layer_act_bits"": [6, 4]}}",{}
5,16,-0.8412698412698413,15.546049022674561,1788.4648,9999.0,True,,"{""arch_spec"": {""family"": ""student_teacher"", ""input_size"": 256, ""depth"": 5, ""channels"": [24, 48, 64, 64, 16], ""kernel_size"": [5, 3, 7, 7, 7], ""block_type"": [""ir"", ""ds"", ""ir"", ""ds"", ""conv""], ""bottleneck_ratio"": [6.0, 1.0, 0.5, 2.0, 4.0], ""skip_connections"": [false, false, false, true, false], ""attention"": [""se"", ""se"", ""eca"", ""spatial"", ""cbam""]}, ""quant_spec"": {""weight_bits"": [4, 4, 8, 8, 6], ""act_bits"": [8, 8, 6, 8, 4], ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": true, ""global_weight_bits"": 6, ""global_act_bits"": 4, ""layer_weight_bits"": [4, 4, 8, 8, 6], ""layer_act_bits"": [8, 8, 6, 8, 4]}}",{}
5,17,-0.8817460317460317,14.89820375442505,1881.3633,9999.0,True,,"{""arch_spec"": {""family"": ""patch_cnn"", ""input_size"": 224, ""depth"": 5, ""channels"": [192, 64, 16, 64, 24], ""kernel_size"": [3, 3, 7, 5, 7], ""block_type"": [""ir"", ""ir"", ""ir"", ""conv"", ""ir""], ""bottleneck_ratio"": [1.0, 6.0, 2.0, 4.0, 4.0], ""skip_connections"": [true, false, false, false, true], ""attention"": [""spatial"", ""spatial"", ""cbam"", ""spatial"", ""none""]}, ""quant_spec"": {""weight_bits"": 4, ""act_bits"": 8, ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": false, ""global_weight_bits"": 4, ""global_act_bits"": 8, ""layer_weight_bits"": [6, 8, 4, 4, 4], ""layer_act_bits"": [6, 4, 4, 4, 4]}}",{}
5,18,-0.8706349206349205,18.13522981007894,1879.7812,9999.0,True,,"{""arch_spec"": {""family"": ""autoencoder"", ""input_size"": 224, ""depth"": 2, ""channels"": [96, 96], ""kernel_size"": [7, 3], ""block_type"": [""ds"", ""ds""], ""bottleneck_ratio"": [2.0, 2.0], ""skip_connections"": [false, false], ""attention"": [""spatial"", ""spatial""]}, ""quant_spec"": {""weight_bits"": 4, ""act_bits"": 8, ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": false, ""global_weight_bits"": 4, ""global_act_bits"": 8, ""layer_weight_bits"": [6, 8], ""layer_act_bits"": [6, 4]}}",{}
5,19,-0.7833333333333333,13.497372849782307,1874.3086,9999.0,True,,"{""arch_spec"": {""family"": ""autoencoder"", ""input_size"": 128, ""depth"": 2, ""channels"": [192, 256], ""kernel_size"": [5, 5], ""block_type"": [""conv"", ""conv""], ""bottleneck_ratio"": [1.0, 6.0], ""skip_connections"": [false, true], ""attention"": [""se"", ""none""]}, ""quant_spec"": {""weight_bits"": [6, 4], ""act_bits"": [8, 8], ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": true, ""global_weight_bits"": 4, ""global_act_bits"": 6, ""layer_weight_bits"": [6, 4], ""layer_act_bits"": [8, 8]}}",{}
