generation,individual,neg_auroc,latency_ms,peak_ram_mb,energy_mj,valid,error,candidate,metrics
4,10,-0.8817460317460317,14.89820375442505,1881.3633,9999.0,True,,"{""arch_spec"": {""family"": ""patch_cnn"", ""input_size"": 224, ""depth"": 5, ""channels"": [192, 64, 16, 64, 24], ""kernel_size"": [3, 3, 7, 5, 7], ""block_type"": [""ir"", ""ir"", ""ir"", ""conv"", ""ir""], ""bottleneck_ratio"": [1.0, 6.0, 2.0, 4.0, 4.0], ""skip_connections"": [true, false, false, false, true], ""attention"": [""spatial"", ""spatial"", ""cbam"", ""spatial"", ""none""]}, ""quant_spec"": {""weight_bits"": 4, ""act_bits"": 8, ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": false, ""global_weight_bits"": 4, ""global_act_bits"": 8, ""layer_weight_bits"": [6, 8, 4, 4, 4], ""layer_act_bits"": [6, 4, 4, 4, 4]}}",{}
4,11,-0.7809523809523811,13.78562463124593,1848.1445,9999.0,True,,"{""arch_spec"": {""family"": ""patch_cnn"", ""input_size"": 128, ""depth"": 3, ""channels"": [24, 96, 256], ""kernel_size"": [7, 3, 3], ""block_type"": [""ds"", ""conv"", ""ir""], ""bottleneck_ratio"": [6.0, 6.0, 2.0], ""skip_connections"": [true, false, true], ""attention"": [""spatial"", ""none"", ""spatial""]}, ""quant_spec"": {""weight_bits"": [8, 8, 6], ""act_bits"": [8, 8, 4], ""symmetric"": true, ""per_channel"": false, ""mixed_precision"": true, ""global_weight_bits"": 8, ""global_act_bits"": 4, ""layer_weight_bits"": [8, 8, 6], ""layer_act_bits"": [8, 8, 4]}}",{}
4,12,-0.8460317460317459,13.95412368774414,1860.8242,9999.0,True,,"{""arch_spec"": {""family"": ""student_teacher"", ""input_size"": 192, ""depth"": 5, ""channels"": [16, 48, 24, 48, 256], ""kernel_size"": [5, 7, 5, 7, 7], ""block_type"": [""ir"", ""ir"", ""ir"", ""conv"", ""ds""], ""bottleneck_ratio"": [1.0, 2.0, 4.0, 1.0, 0.5], ""skip_connections"": [false, true, false, true, false], ""attention"": [""spatial"", ""none"", ""cbam"", ""spatial"", ""eca""]}, ""quant_spec"": {""weight_bits"": 4, ""act_bits"": 8, ""symmetric"": false, ""per_channel"": false, ""mixed_precision"": false, ""global_weight_bits"": 4, ""global_act_bits"": 8, ""layer_weight_bits"": [4, 6, 4, 4, 6], ""layer_act_bits"": [4, 6, 8, 4, 4]}}",{}
4,13,-0.8603174603174603,14.439116764068604,1879.7812,9999.0,True,,"{""arch_spec"": {""family"": ""autoencoder"", ""input_size"": 224, ""depth"": 2, ""channels"": [96, 256], ""kernel_size"": [7, 3], ""block_type"": [""conv"", ""ds""], ""bottleneck_ratio"": [2.0, 2.0], ""skip_connections"": [false, false], ""attention"": [""spatial"", ""spatial""]}, ""quant_spec"": {""weight_bits"": 4, ""act_bits"": 8, ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": false, ""global_weight_bits"": 4, ""global_act_bits"": 8, ""layer_weight_bits"": [6, 8], ""layer_act_bits"": [6, 4]}}",{}
4,14,-0.8587301587301588,15.927054945627848,1799.3672,9999.0,True,,"{""arch_spec"": {""family"": ""unet"", ""input_size"": 224, ""depth"": 4, ""channels"": [24, 192, 24, 192], ""kernel_size"": [7, 7, 7, 5], ""block_type"": [""ir"", ""conv"", ""ir"", ""ds""], ""bottleneck_ratio"": [2.0, 2.0, 0.5, 0.5], ""skip_connections"": [false, false, true, true], ""attention"": [""cbam"", ""eca"", ""none"", ""spatial""]}, ""quant_spec"": {""weight_bits"": [8, 4, 6, 4], ""act_bits"": [6, 8, 4, 4], ""symmetric"": true, ""per_channel"": false, ""mixed_precision"": true, ""global_weight_bits"": 6, ""global_act_bits"": 6, ""layer_weight_bits"": [8, 4, 6, 4], ""layer_act_bits"": [6, 8, 4, 4]}}",{}
4,15,-0.834126984126984,14.228848044077555,1839.125,9999.0,True,,"{""arch_spec"": {""family"": ""feature_recon"", ""input_size"": 192, ""depth"": 5, ""channels"": [32, 256, 32, 64, 64], ""kernel_size"": [7, 5, 3, 3, 5], ""block_type"": [""ir"", ""conv"", ""ir"", ""ds"", ""conv""], ""bottleneck_ratio"": [1.0, 2.0, 1.0, 0.5, 4.0], ""skip_connections"": [true, false, false, false, true], ""attention"": [""spatial"", ""spatial"", ""cbam"", ""spatial"", ""se""]}, ""quant_spec"": {""weight_bits"": 4, ""act_bits"": 6, ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": false, ""global_weight_bits"": 4, ""global_act_bits"": 6, ""layer_weight_bits"": [4, 4, 4, 6, 6], ""layer_act_bits"": [6, 4, 8, 6, 8]}}",{}
4,16,-0.8539682539682539,14.576802221934,1873.4336,9999.0,True,,"{""arch_spec"": {""family"": ""unet"", ""input_size"": 256, ""depth"": 3, ""channels"": [192, 64, 32], ""kernel_size"": [7, 5, 7], ""block_type"": [""ds"", ""conv"", ""ds""], ""bottleneck_ratio"": [6.0, 2.0, 0.5], ""skip_connections"": [true, false, false], ""attention"": [""se"", ""se"", ""cbam""]}, ""quant_spec"": {""weight_bits"": 8, ""act_bits"": 8, ""symmetric"": false, ""per_channel"": true, ""mixed_precision"": false, ""global_weight_bits"": 8, ""global_act_bits"": 8, ""layer_weight_bits"": [6, 6, 6], ""layer_act_bits"": [8, 4, 4]}}",{}
4,17,-0.8539682539682539,14.411604150136311,1879.2422,9999.0,True,,"{""arch_spec"": {""family"": ""feature_recon"", ""input_size"": 256, ""depth"": 2, ""channels"": [96, 192], ""kernel_size"": [7, 3], ""block_type"": [""ds"", ""ds""], ""bottleneck_ratio"": [2.0, 2.0], ""skip_connections"": [false, false], ""attention"": [""spatial"", ""spatial""]}, ""quant_spec"": {""weight_bits"": 4, ""act_bits"": 8, ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": false, ""global_weight_bits"": 4, ""global_act_bits"": 8, ""layer_weight_bits"": [6, 8], ""layer_act_bits"": [6, 4]}}",{}
4,18,-0.8436507936507935,15.247526486714682,1812.5508,9999.0,True,,"{""arch_spec"": {""family"": ""feature_recon"", ""input_size"": 192, ""depth"": 5, ""channels"": [32, 256, 32, 64, 64], ""kernel_size"": [7, 5, 3, 3, 5], ""block_type"": [""ir"", ""conv"", ""ir"", ""ds"", ""conv""], ""bottleneck_ratio"": [1.0, 2.0, 1.0, 0.5, 4.0], ""skip_connections"": [true, false, false, false, true], ""attention"": [""spatial"", ""spatial"", ""cbam"", ""spatial"", ""none""]}, ""quant_spec"": {""weight_bits"": 4, ""act_bits"": 8, ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": false, ""global_weight_bits"": 4, ""global_act_bits"": 8, ""layer_weight_bits"": [6, 8, 4, 4, 4], ""layer_act_bits"": [6, 4, 4, 4, 4]}}",{}
4,19,-0.8452380952380952,14.50813980102539,1844.1445,9999.0,True,,"{""arch_spec"": {""family"": ""feature_recon"", ""input_size"": 256, ""depth"": 2, ""channels"": [96, 192], ""kernel_size"": [7, 3], ""block_type"": [""ds"", ""ds""], ""bottleneck_ratio"": [2.0, 2.0], ""skip_connections"": [false, false], ""attention"": [""spatial"", ""spatial""]}, ""quant_spec"": {""weight_bits"": 4, ""act_bits"": 6, ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": false, ""global_weight_bits"": 4, ""global_act_bits"": 6, ""layer_weight_bits"": [4, 4], ""layer_act_bits"": [6, 4]}}",{}
4,20,-0.8642857142857143,15.457130750020346,1877.8477,9999.0,True,,"{""arch_spec"": {""family"": ""patch_cnn"", ""input_size"": 224, ""depth"": 5, ""channels"": [16, 16, 192, 16, 16], ""kernel_size"": [5, 7, 7, 3, 5], ""block_type"": [""ir"", ""ds"", ""ds"", ""conv"", ""ir""], ""bottleneck_ratio"": [2.0, 0.5, 6.0, 4.0, 0.5], ""skip_connections"": [true, true, true, false, true], ""attention"": [""eca"", ""eca"", ""eca"", ""se"", ""none""]}, ""quant_spec"": {""weight_bits"": [4, 6, 4, 8, 8], ""act_bits"": [6, 4, 8, 6, 8], ""symmetric"": false, ""per_channel"": true, ""mixed_precision"": true, ""global_weight_bits"": 6, ""global_act_bits"": 8, ""layer_weight_bits"": [4, 6, 4, 8, 8], ""layer_act_bits"": [6, 4, 8, 6, 8]}}",{}
4,21,-0.8761904761904762,15.514613246917724,1879.8516,9999.0,True,,"{""arch_spec"": {""family"": ""patch_cnn"", ""input_size"": 224, ""depth"": 5, ""channels"": [192, 64, 16, 64, 24], ""kernel_size"": [3, 3, 7, 5, 7], ""block_type"": [""ir"", ""ir"", ""ir"", ""conv"", ""ir""], ""bottleneck_ratio"": [1.0, 6.0, 2.0, 4.0, 4.0], ""skip_connections"": [true, true, true, true, false], ""attention"": [""cbam"", ""eca"", ""se"", ""eca"", ""cbam""]}, ""quant_spec"": {""weight_bits"": 8, ""act_bits"": 8, ""symmetric"": false, ""per_channel"": true, ""mixed_precision"": false, ""global_weight_bits"": 8, ""global_act_bits"": 8, ""layer_weight_bits"": [8, 6, 4, 4, 8], ""layer_act_bits"": [4, 6, 6, 4, 6]}}",{}
4,22,-0.8706349206349205,18.13522981007894,1879.7812,9999.0,True,,"{""arch_spec"": {""family"": ""autoencoder"", ""input_size"": 224, ""depth"": 2, ""channels"": [96, 96], ""kernel_size"": [7, 3], ""block_type"": [""ds"", ""ds""], ""bottleneck_ratio"": [2.0, 2.0], ""skip_connections"": [false, false], ""attention"": [""spatial"", ""spatial""]}, ""quant_spec"": {""weight_bits"": 4, ""act_bits"": 8, ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": false, ""global_weight_bits"": 4, ""global_act_bits"": 8, ""layer_weight_bits"": [6, 8], ""layer_act_bits"": [6, 4]}}",{}
4,23,-0.8603174603174603,17.230455334981283,1877.3867,9999.0,True,,"{""arch_spec"": {""family"": ""feature_recon"", ""input_size"": 256, ""depth"": 2, ""channels"": [96, 192], ""kernel_size"": [7, 3], ""block_type"": [""ds"", ""ds""], ""bottleneck_ratio"": [0.5, 2.0], ""skip_connections"": [true, true], ""attention"": [""spatial"", ""eca""]}, ""quant_spec"": {""weight_bits"": [4, 4], ""act_bits"": [6, 6], ""symmetric"": false, ""per_channel"": false, ""mixed_precision"": true, ""global_weight_bits"": 8, ""global_act_bits"": 6, ""layer_weight_bits"": [4, 4], ""layer_act_bits"": [6, 6]}}",{}
4,24,-0.8587301587301588,15.057027308146159,1879.5234,9999.0,True,,"{""arch_spec"": {""family"": ""autoencoder"", ""input_size"": 224, ""depth"": 2, ""channels"": [96, 96], ""kernel_size"": [7, 3], ""block_type"": [""conv"", ""ds""], ""bottleneck_ratio"": [0.5, 2.0], ""skip_connections"": [false, false], ""attention"": [""spatial"", ""spatial""]}, ""quant_spec"": {""weight_bits"": 4, ""act_bits"": 8, ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": false, ""global_weight_bits"": 4, ""global_act_bits"": 8, ""layer_weight_bits"": [6, 8], ""layer_act_bits"": [4, 4]}}",{}
4,25,-0.8698412698412699,14.869244798024495,1879.5312,9999.0,True,,"{""arch_spec"": {""family"": ""patch_cnn"", ""input_size"": 224, ""depth"": 5, ""channels"": [16, 16, 192, 16, 16], ""kernel_size"": [5, 7, 7, 3, 5], ""block_type"": [""ir"", ""ds"", ""ds"", ""conv"", ""conv""], ""bottleneck_ratio"": [2.0, 2.0, 0.5, 0.5, 0.5], ""skip_connections"": [false, false, false, false, false], ""attention"": [""spatial"", ""spatial"", ""none"", ""none"", ""none""]}, ""quant_spec"": {""weight_bits"": 4, ""act_bits"": 6, ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": false, ""global_weight_bits"": 4, ""global_act_bits"": 6, ""layer_weight_bits"": [4, 4, 4, 4, 4], ""layer_act_bits"": [6, 4, 4, 4, 4]}}",{}
4,26,-0.8761904761904762,13.639745044708253,1880.1875,9999.0,True,,"{""arch_spec"": {""family"": ""autoencoder"", ""input_size"": 224, ""depth"": 4, ""channels"": [16, 128, 48, 128], ""kernel_size"": [7, 3, 3, 5], ""block_type"": [""conv"", ""ds"", ""conv"", ""ir""], ""bottleneck_ratio"": [0.5, 2.0, 0.5, 0.5], ""skip_connections"": [true, true, true, false], ""attention"": [""spatial"", ""eca"", ""se"", ""none""]}, ""quant_spec"": {""weight_bits"": [4, 4, 4, 6], ""act_bits"": [6, 6, 8, 4], ""symmetric"": false, ""per_channel"": false, ""mixed_precision"": true, ""global_weight_bits"": 8, ""global_act_bits"": 6, ""layer_weight_bits"": [4, 4, 4, 6], ""layer_act_bits"": [6, 6, 8, 4]}}",{}
4,27,-0.8619047619047618,13.088419246673585,1880.3281,9999.0,True,,"{""arch_spec"": {""family"": ""unet"", ""input_size"": 224, ""depth"": 2, ""channels"": [32, 96], ""kernel_size"": [5, 7], ""block_type"": [""ir"", ""ds""], ""bottleneck_ratio"": [6.0, 1.0], ""skip_connections"": [true, false], ""attention"": [""cbam"", ""none""]}, ""quant_spec"": {""weight_bits"": 6, ""act_bits"": 6, ""symmetric"": true, ""per_channel"": false, ""mixed_precision"": false, ""global_weight_bits"": 6, ""global_act_bits"": 6, ""layer_weight_bits"": [6, 8], ""layer_act_bits"": [8, 6]}}",{}
4,28,-0.8809523809523809,17.16758089065552,1881.6992,9999.0,True,,"{""arch_spec"": {""family"": ""patch_cnn"", ""input_size"": 224, ""depth"": 5, ""channels"": [192, 64, 16, 64, 24], ""kernel_size"": [3, 3, 7, 5, 3], ""block_type"": [""conv"", ""conv"", ""conv"", ""conv"", ""conv""], ""bottleneck_ratio"": [1.0, 6.0, 0.5, 0.5, 0.5], ""skip_connections"": [false, true, false, false, false], ""attention"": [""se"", ""none"", ""none"", ""none"", ""none""]}, ""quant_spec"": {""weight_bits"": [6, 4, 4, 4, 4], ""act_bits"": [8, 8, 4, 4, 4], ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": true, ""global_weight_bits"": 4, ""global_act_bits"": 6, ""layer_weight_bits"": [6, 4, 4, 4, 4], ""layer_act_bits"": [8, 8, 4, 4, 4]}}",{}
4,29,-0.7809523809523811,14.086732737223308,1848.1875,9999.0,True,,"{""arch_spec"": {""family"": ""autoencoder"", ""input_size"": 128, ""depth"": 2, ""channels"": [192, 256], ""kernel_size"": [5, 5], ""block_type"": [""conv"", ""conv""], ""bottleneck_ratio"": [1.0, 6.0], ""skip_connections"": [false, true], ""attention"": [""se"", ""none""]}, ""quant_spec"": {""weight_bits"": [8, 6], ""act_bits"": [8, 4], ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": true, ""global_weight_bits"": 4, ""global_act_bits"": 4, ""layer_weight_bits"": [8, 6], ""layer_act_bits"": [8, 4]}}",{}
4,30,-0.7619047619047619,13.786717859903971,1874.75,9999.0,True,,"{""arch_spec"": {""family"": ""autoencoder"", ""input_size"": 128, ""depth"": 2, ""channels"": [192, 256], ""kernel_size"": [5, 3], ""block_type"": [""conv"", ""conv""], ""bottleneck_ratio"": [1.0, 6.0], ""skip_connections"": [true, true], ""attention"": [""spatial"", ""eca""]}, ""quant_spec"": {""weight_bits"": [4, 4], ""act_bits"": [6, 6], ""symmetric"": false, ""per_channel"": false, ""mixed_precision"": true, ""global_weight_bits"": 8, ""global_act_bits"": 6, ""layer_weight_bits"": [4, 4], ""layer_act_bits"": [6, 6]}}",{}
4,31,-0.8539682539682539,17.64794880549113,1876.957,9999.0,True,,"{""arch_spec"": {""family"": ""patch_cnn"", ""input_size"": 256, ""depth"": 2, ""channels"": [32, 192], ""kernel_size"": [7, 3], ""block_type"": [""ds"", ""ds""], ""bottleneck_ratio"": [2.0, 2.0], ""skip_connections"": [false, false], ""attention"": [""spatial"", ""spatial""]}, ""quant_spec"": {""weight_bits"": [4, 6], ""act_bits"": [6, 4], ""symmetric"": false, ""per_channel"": true, ""mixed_precision"": true, ""global_weight_bits"": 6, ""global_act_bits"": 8, ""layer_weight_bits"": [4, 6], ""layer_act_bits"": [6, 4]}}",{}
